,TitleAbstract,KeyWords,Embedding
0,"Title: Lawyer LLaMA Technical Report Summary:   Large Language Models (LLMs), like LLaMA, have exhibited remarkable performance across various tasks. Nevertheless, when deployed to specific domains such as law or medicine, the models still confront the challenge of a deficiency in domain-specific knowledge and an inadequate capability to leverage that knowledge to resolve domain-related problems. In this paper, we propose a new framework to adapt LLMs to specific domains and build Lawyer LLaMA, a legal domain LLM, based on this framework. Specifically, we inject domain knowledge during the continual training stage and teach the model to learn professional skills using properly designed supervised fine-tuning tasks. Moreover, to alleviate the hallucination problem during the model's generation, we add a retrieval module and extract relevant legal articles before the model answers any queries. When learning domain-specific skills, we find that experts' experience is much more useful than experiences distilled from ChatGPT, where hundreds of expert-written data outperform tens of thousands of ChatGPT-generated ones. We will release our model and data.  ",Title Large remarkable performance various tasks specific domains such law medicine models challenge deficiency domain specific knowledge inadequate capability knowledge domain problems paper new framework LLMs specific domains legal domain framework domain knowledge continual training stage model professional skills supervised fine tuning tasks hallucination problem model generation retrieval module relevant legal articles model queries domain specific skills experts experience useful experiences hundreds expert data tens thousands ChatGPT ones model data,"[-4.77732271e-02  1.14297897e-01  1.62516162e-03 -5.21232076e-02
  6.68108687e-02  2.66185664e-02 -2.25874782e-03  9.28271264e-02
  7.97354579e-02 -1.15147009e-01 -7.21120611e-02  3.37902084e-02
  4.16889638e-02 -8.75849947e-02  2.49752589e-02 -1.16045490e-01
 -1.58512995e-01 -2.12922245e-02 -5.00148237e-02 -1.23009622e-01
 -1.29169017e-01  1.30984373e-02 -3.95704359e-02  6.77442178e-02
 -3.62057239e-04  8.50167572e-02  1.38933778e-01  7.22763836e-02
 -1.21871576e-01  1.10486798e-01  2.82041356e-03 -3.04820016e-02
  9.92260873e-02  1.06233023e-02  4.29545492e-02  8.67578834e-02
  1.19336694e-03  1.25532821e-02  3.44427340e-02  1.76520869e-02
  1.03551149e-01  2.65371770e-01 -4.22901511e-02 -2.89536268e-02
  6.31669909e-03 -5.06570786e-02  2.15775184e-02  3.47111709e-02
  1.56308468e-02  4.38514426e-02  2.16894858e-02 -4.85633686e-03
 -3.32398415e-02  2.62527913e-02 -1.28267303e-01  3.98443602e-02
  5.42074665e-02 -4.82634604e-02  7.16889724e-02 -1.74961403e-01
 -2.04942673e-02 -1.81977168e-01 -5.49866147e-02 -1.11114502e-01
  7.98861012e-02 -1.11016601e-01 -5.87450042e-02  2.10997947e-02
  1.92812178e-02  5.79007342e-02  8.33094716e-02 -3.90062071e-02
 -3.23583409e-02  1.78094693e-02  3.60356867e-02 -1.60465091e-02
 -7.27729350e-02  1.51556537e-01 -1.32551670e-01  4.63995859e-02
  4.76806574e-02 -8.13772976e-02  3.89445424e-01 -1.07910112e-02
 -6.04995340e-02  1.62824988e-04  1.23181887e-01  1.04944706e-02
  5.96096292e-02  4.66574505e-02 -5.15026078e-02  1.74114816e-02
 -7.17360973e-02 -1.58545151e-02  1.23592839e-01  6.34575635e-02
 -9.62375477e-03 -5.12532555e-02 -4.17385101e-02 -7.84547403e-02
 -3.69669348e-02 -9.03106928e-02  1.17177486e-01  1.14655018e-01
 -8.39661658e-02  1.10195577e-02  7.42307678e-02  1.15449280e-02
  3.27786542e-02 -1.26638636e-03  2.90098116e-02  1.96184367e-02
  1.00671940e-01 -6.34842366e-03  6.25112280e-03 -2.10839920e-02
  3.23018059e-02  3.74150239e-02  3.95802557e-02  7.66990185e-02
 -3.94974202e-02  7.37898126e-02  4.08370160e-02 -2.18553022e-02
 -7.74897113e-02 -7.34397769e-02  1.28987059e-03 -2.23008916e-02
 -3.49785015e-02  3.45238671e-02 -6.31687045e-03 -1.75692871e-01
 -2.86482051e-02  4.67693657e-02 -4.75639701e-02  7.14843906e-03
 -3.43109518e-02 -8.66211057e-02  2.41463967e-02  6.30435348e-03
 -1.69190839e-02  6.61270618e-02 -4.10930216e-02 -3.19778025e-02
  1.16463982e-01  8.20086300e-02 -7.97257721e-02 -5.75710759e-02
  1.03717521e-02 -3.03371809e-02  1.45190150e-01 -8.05008635e-02
 -6.64386451e-02 -1.53160691e-02  3.52892466e-03  8.25856805e-01
  1.38526469e-01  2.28828922e-01  1.86415762e-03 -6.08581156e-02
  1.90461740e-01  5.67424670e-02  4.88561839e-02 -4.57430184e-02
 -2.91746557e-02 -2.33697575e-02 -6.74540550e-02 -7.21315518e-02
  2.62484550e-02  5.09225950e-02  8.90771747e-02  8.45382363e-03
  6.64073080e-02 -3.03831846e-02 -9.63109881e-02 -3.45298648e-03
  8.66170228e-02  4.51551601e-02 -9.27712321e-02  6.12624735e-03
  5.49773052e-02  6.41187951e-02 -5.40959053e-02 -3.89490873e-02
 -4.29145023e-02  7.94631243e-02  1.45857511e-02  7.52066150e-02
 -1.41523853e-02  6.86806589e-02  5.41694686e-02  2.27961279e-02
 -4.21430171e-02 -8.85041654e-02 -2.05835924e-02  9.32251364e-02
 -1.70719884e-02 -6.73565082e-04  1.93575434e-02 -9.51476544e-02
  4.67641577e-02 -5.84771931e-02  1.74733534e-01 -1.04436800e-01
  1.16572604e-02 -4.98970896e-02  3.83411460e-02  6.05727248e-02
  7.01645613e-02 -5.32255694e-02 -2.66272947e-03  8.82959664e-02
  5.89135848e-02  9.77476910e-02  5.19825965e-02  6.40337169e-02
  1.02438830e-01  8.97196159e-02 -9.73982736e-03 -4.44183126e-02
  5.92440367e-02  6.75337389e-02  1.46759041e-02  7.90240616e-03
 -9.19842348e-03 -2.29900479e-02 -9.13627446e-03  2.99077258e-02
  3.57829705e-02 -1.75661519e-02 -4.91051748e-02  4.81730923e-02
  6.57037646e-02  2.98505835e-02  9.18987393e-02 -2.15996951e-02
 -7.27392435e-02 -3.88485193e-02 -1.02887809e-01  3.79425287e-02
  2.23901793e-02  8.53238851e-02  1.15134634e-01  2.49253027e-02
  3.92984860e-02  8.12592283e-02  3.65559049e-02 -2.62011085e-02
 -7.53698498e-03  1.44030973e-02 -4.84476313e-02 -1.12380590e-02
 -1.31436177e-02  9.21942294e-03  5.29682636e-02 -4.91644666e-02
 -7.52866492e-02 -3.07035893e-02 -2.38472931e-02 -7.91896433e-02
 -6.33667633e-02 -7.28508979e-02 -3.33413705e-02  4.82307635e-02
 -2.95580644e-02 -3.19462642e-02 -6.06472343e-02 -2.64675617e-02
  1.16674595e-01 -6.04533032e-02 -3.92398313e-02 -1.14370540e-01
 -1.22413598e-02 -4.58550230e-02  5.75793535e-02  4.15252522e-02
 -2.56630778e-02  4.83316071e-02 -6.82396218e-02  4.72403094e-02
 -3.09102982e-02 -1.03876665e-01 -6.08344674e-02 -7.38014877e-02
 -1.01575162e-02 -2.98237018e-02 -3.08541432e-02 -6.33006245e-02
 -3.88911739e-03  4.67704423e-02  8.23749676e-02 -4.54300418e-02
 -1.01361960e-01  6.91312104e-02  2.34934017e-02 -6.81943446e-03
  1.10474467e-01 -3.46845612e-02  3.71642336e-02  2.08835043e-02
 -1.00729480e-01 -4.43822928e-02 -1.80357881e-02 -1.38716474e-02
 -3.60506251e-02 -2.40952037e-02  5.52342832e-02 -4.65469062e-03
 -1.06237829e-02  9.10867006e-04 -4.25751507e-02 -1.01100221e-01
 -7.75038004e-02  1.27580374e-01 -6.81333244e-04 -5.49233705e-02
  5.28578646e-02 -7.17036426e-03  2.73115281e-02 -6.94169104e-03
  1.86757427e-02  6.04128316e-02  9.24557671e-02  6.48577139e-03
  5.66728935e-02  8.81580412e-02 -1.94765665e-02  1.87602900e-02
  6.42345175e-02  4.20643657e-01 -1.03183426e-01  1.50166862e-02
  1.39793098e-01 -4.72750738e-02  6.35252371e-02 -1.12980589e-01
  5.21373153e-02  9.25773159e-02  1.65235907e-01  1.56162977e-01
  7.25827739e-03  2.05125026e-02 -8.36091191e-02  7.38266706e-02
  4.96120751e-03  2.79502831e-02 -4.46484238e-02 -1.48291692e-01
 -1.06664263e-02  9.15451646e-02 -5.48458770e-02  2.28277445e-02
 -5.24390489e-03 -2.84485556e-02  1.06053129e-02  1.77425109e-02
 -2.96321325e-02 -1.51438415e-02  1.92259774e-02 -9.74821523e-02
  7.03912675e-02  6.86236247e-02 -3.35943103e-02 -1.54477432e-01
  2.82660536e-02 -1.00983500e-01 -8.94209072e-02  8.68554711e-02
  1.61852445e-02  4.93528806e-02  5.35962284e-02 -3.72522175e-02
  5.83054461e-02  3.84574309e-02 -1.58779547e-02  3.53250094e-02
  9.80938077e-02 -3.03118229e-02 -1.41636729e-02  1.44159973e-01
 -1.10634267e-02 -3.22125256e-02 -9.06668305e-02  4.97079790e-02
  8.09796676e-02  9.87609662e-03 -4.03450057e-02 -8.77968967e-03
 -2.63997167e-03 -9.32380930e-03 -6.04955256e-02 -7.90571272e-02
 -3.74325737e-02 -7.06029311e-02  1.12010412e-01  3.20490487e-02
 -1.24041643e-02 -1.02402464e-01 -2.92216241e-02 -2.22813673e-02
  2.72380151e-02  6.24837093e-02 -2.87105739e-02  1.29079431e-01
  4.36350629e-02 -1.26693845e-02  6.75726235e-02 -6.99052587e-02
  3.17136571e-03 -4.97899130e-02  3.18955034e-02  5.38927801e-02
  6.71005622e-02 -4.35248539e-02  1.22920051e-01 -7.29988590e-02
  9.15285349e-02  2.78827697e-02 -7.36606047e-02 -1.32801756e-02
 -4.46591824e-02  2.02516336e-02 -2.01927423e-02 -1.85991675e-02
 -1.28830671e-02 -9.47444960e-02 -5.85026816e-02 -5.63935377e-02
 -1.57014981e-01  1.95353087e-02 -1.10927612e-01  9.57939923e-02
 -1.71446707e-03 -5.38913608e-02 -3.70386615e-02 -3.45415026e-02
 -5.11916354e-04 -3.52595374e-02 -3.20033357e-02 -1.82454795e-01
  1.89156234e-02  1.41937975e-02  4.58228476e-02  3.33973020e-03
 -6.06386587e-02  1.74838863e-03  6.28340617e-02  2.11263597e-02
  2.10996885e-02 -4.58219051e-02 -9.41626281e-02  1.62393637e-02
 -1.10265464e-01 -2.16284975e-01  3.60952914e-02  3.56281139e-02
  6.30652308e-02  1.63906105e-02 -7.66034797e-02  3.51420268e-02
  3.49293128e-02 -3.75840515e-02  6.36817291e-02 -6.38830513e-02
  1.87460631e-02 -8.47397000e-02 -1.42158300e-01 -1.25203244e-02
 -5.22988737e-02 -1.54292434e-02  6.02381602e-02 -7.48906881e-02
 -1.21391699e-01 -1.14389420e-01  6.48625344e-02 -4.34010923e-02
 -2.98001021e-02  2.14567687e-02  2.56760381e-02 -1.16392434e-01
 -3.90875302e-02 -3.81040573e-03  8.80866051e-02  2.21185014e-02
 -1.28436044e-01 -2.90412977e-02  3.98804024e-02 -7.05533475e-03
  8.40682387e-02 -1.47362053e-02 -1.92488506e-02 -1.07635662e-01
  9.93818641e-02  6.34460449e-02  1.81484342e-01 -1.75153837e-02
 -4.92426828e-02  2.25874782e-03  1.63842902e-01  9.45880786e-02
  2.84452960e-02 -1.36117153e-02 -3.28722224e-02  6.71891570e-02
  2.15200614e-02  8.39558691e-02 -4.75685969e-02 -3.42262164e-03
 -2.03250684e-02 -1.26625225e-02 -5.05920500e-02 -7.05866963e-02
  2.20467553e-01 -2.99043208e-03  4.53087278e-02  2.69152522e-02
 -6.14320338e-02 -6.65038079e-03 -1.04357436e-01 -8.08329731e-02
 -1.63161419e-02 -3.49838212e-02  2.68579498e-02 -4.73846942e-02
 -1.07855633e-01 -2.39105187e-02 -2.96890363e-02 -1.23578422e-02
  1.30394638e-01  2.34745331e-02  4.18900773e-02 -5.31669781e-02
  1.59372211e-01  6.07236251e-02  2.77473778e-02  1.11500528e-02
  1.14114322e-01  3.67848203e-02  5.08450940e-02  9.38320905e-03
 -5.30955568e-02  1.28442794e-03  1.68881178e-01 -3.66237685e-02
  4.71249223e-02  2.50029918e-02 -2.35842839e-02 -1.10540047e-01
  1.22878645e-02 -8.60192776e-02  2.89569665e-02 -3.87390137e-01
 -5.88532910e-03  1.32912815e-01 -1.27286762e-02  1.60446838e-02
  9.42195132e-02  3.83930840e-02 -5.74508831e-02  1.85502917e-02
 -1.42362982e-01  8.89421254e-02  6.58158213e-02  7.10803717e-02
 -4.93014716e-02 -1.40579827e-02  7.34662712e-02 -5.15427217e-02
  3.76563370e-02  7.18523040e-02 -1.73263088e-01  7.53567368e-03
 -4.12976593e-02  9.99447331e-02 -4.14402932e-02  2.43198853e-02
  7.56540075e-02 -4.60535213e-02 -1.05621777e-02  6.76711202e-02
 -1.12185106e-02  1.88949332e-02  1.68334413e-02 -2.48964019e-02
  8.96001011e-02  1.18982412e-01  9.58739221e-03 -1.12218931e-02
  1.22527838e+01  2.01464426e-02  2.32175421e-02 -6.65635318e-02
 -1.42392293e-02 -3.86018902e-02  3.55728790e-02 -9.17218626e-02
  2.86165662e-02  1.57517299e-01 -2.19092891e-03 -6.47466481e-02
 -1.89378988e-02 -1.26435086e-01  2.08206251e-02 -8.94662738e-03
 -6.00751936e-02 -2.81178169e-02 -2.16699094e-02 -7.37114996e-02
 -2.79350579e-02  2.10727416e-02  9.68196616e-02  5.24091907e-03
 -2.86087133e-02  5.71608543e-04 -3.12347114e-02  5.93958050e-03
  1.82479359e-02  6.66149110e-02 -5.39653003e-03  2.55129077e-02
  5.89451939e-02 -2.46276185e-02  9.67634320e-02  1.05649643e-01
  4.94155362e-02  7.31433928e-02  3.86468284e-02  8.12067538e-02
  4.30288985e-02  6.48083538e-02  8.17836523e-02  6.49485737e-02
  6.48264289e-02  6.54720813e-02  6.20237514e-02  1.19275354e-01
  5.52020855e-02  9.12296325e-02  1.01615004e-01  4.41850871e-02
  1.25702098e-01 -1.60544515e-02 -5.24664670e-02  2.99045201e-02
 -6.37140125e-03 -1.18681312e-01  1.30344987e-01  1.05443202e-01
 -8.22026283e-02  1.86380655e-01  4.51361239e-02  6.27807528e-02
 -2.01639649e-03  7.65039921e-02  1.15793914e-01 -3.53053361e-02
 -2.24903077e-01 -1.45136148e-01 -6.25821948e-03 -8.73813555e-02
 -1.20249003e-01  1.51096389e-01  8.01061019e-02 -5.01929298e-02
  8.70538056e-02 -3.59157994e-02 -3.95462140e-02 -3.50441560e-02
 -2.10888684e-03  4.87180240e-03 -1.45083107e-02  8.03412870e-04
  7.30715618e-02  7.91408569e-02  1.40336901e-03  1.40053958e-01
 -4.40043211e-02 -6.42428100e-02 -5.12221977e-02  9.20095891e-02
 -3.82844955e-02 -5.13760522e-02  9.48737189e-02 -4.47937325e-02
  4.17330638e-02 -1.41867161e-01  1.51668694e-02  1.10954568e-01
 -1.51963860e-01  7.32979923e-03 -6.96852803e-02  1.41441450e-02
  2.80767810e-02  6.97784498e-02 -4.37512845e-02  1.43914334e-02
  4.41558436e-02 -1.93589926e-03 -1.11124739e-02  1.10721655e-01
  9.34787691e-02 -2.63223723e-02 -7.79874250e-03  1.52707566e-02
  1.34669058e-02  1.23558342e-02  3.76811922e-02  5.94145693e-02
 -9.13606733e-02 -6.53085336e-02 -3.10147405e-02 -4.00446951e-02
 -4.79617715e-02 -1.24617200e-02 -4.26786542e-02  1.49429711e-02
 -4.86715436e-02  5.40702045e-03  3.45393457e-02  6.59018829e-02
  7.11206272e-02 -8.29327032e-02  8.13029930e-02 -6.04774058e-02
 -3.17281485e-02  4.76009175e-02  2.75271200e-02  5.20730726e-02
 -2.82519870e-02 -6.96344823e-02 -1.04513749e-01 -1.29901290e-01
  1.16536058e-02  8.33983198e-02  1.08049527e-01  1.20175958e-01
  5.19926399e-02 -1.19239241e-01 -1.35721758e-01  5.03045060e-02
  7.07184337e-03  1.34148747e-02  5.54632023e-02 -6.27721921e-02
 -4.43653315e-02  7.62813389e-02 -7.06927329e-02 -2.75968462e-02
 -2.35419348e-02 -7.53855854e-02  1.15630537e-01  1.86764166e-01
  5.04822358e-02  5.25761023e-02  5.01351729e-02  3.14448811e-02
  4.12484072e-02 -1.99197531e-02  6.50069490e-03 -3.63336429e-02
 -5.46436496e-02 -4.20173630e-02  4.47551236e-02  8.92257392e-02
  5.74635752e-02 -7.27527738e-02 -2.94426363e-03 -1.73013285e-03]"
